STAID,YearDamRemoved,Dam_Latitude,Dam_Longitude,Location,River_Basin,State
01629500,2004,38.337410,-78.728770,"Harrisonburg, VA",South Fork of the Shenandoah River,VA
01629500,2005,38.306775,-78.894436,,Shenandoah River Middle Branch,VA
01629500,2011,38.060594,-78.899567,Waynesboro,South River,VA
01629500,2013,38.357920,-79.030160,"Mossy Creek, Augusta County",Mossy Creek (trib to North River in Shenandoah Drainage),VA
01631000,2004,38.337410,-78.728770,"Harrisonburg, VA",South Fork of the Shenandoah River,VA
01631000,2005,38.306775,-78.894436,,Shenandoah River Middle Branch,VA
01631000,2011,38.060594,-78.899567,Waynesboro,South River,VA
01631000,2013,38.357920,-79.030160,"Mossy Creek, Augusta County",Mossy Creek (trib to North River in Shenandoah Drainage),VA
01636500,2004,38.337410,-78.728770,"Harrisonburg, VA",South Fork of the Shenandoah River,VA
01636500,2005,38.306775,-78.894436,,Shenandoah River Middle Branch,VA
01636500,2011,38.060594,-78.899567,Waynesboro,South River,VA
01636500,2013,38.357920,-79.030160,"Mossy Creek, Augusta County",Mossy Creek (trib to North River in Shenandoah Drainage),VA
01638500,2004,38.337410,-78.728770,"Harrisonburg, VA",South Fork of the Shenandoah River,VA
01638500,2005,38.306775,-78.894436,,Shenandoah River Middle Branch,VA
01638500,2005,39.918333,-77.455000,,Birch Run,PA
01638500,2005,39.961190,-77.647900,Chambersburg,Conococheague Creek,PA
01638500,2006,39.946360,-77.660400,Chambersburg,Conococheague Creek,PA
01638500,2007,39.580200,-78.745100,Cumberland,Potomac River,MD
01638500,2007,39.580223,-78.744518,Cumberland,Potomac River,MD
01638500,2010,39.788333,-77.603333,,Tributary to West Branch Antietam Creek,PA
01638500,2011,38.060594,-78.899567,Waynesboro,South River,VA
01638500,2013,38.357920,-79.030160,"Mossy Creek, Augusta County",Mossy Creek (trib to North River in Shenandoah Drainage),VA
01642190,2012,39.487783,-77.470788,Frederick,Clifford Branch,MD
01643000,2012,39.487783,-77.470788,Frederick,Clifford Branch,MD
01646500,2004,38.337410,-78.728770,"Harrisonburg, VA",South Fork of the Shenandoah River,VA
01646500,2005,38.306775,-78.894436,,Shenandoah River Middle Branch,VA
01646500,2005,39.918333,-77.455000,,Birch Run,PA
01646500,2005,39.961190,-77.647900,Chambersburg,Conococheague Creek,PA
01646500,2006,39.946360,-77.660400,Chambersburg,Conococheague Creek,PA
01646500,2007,39.580200,-78.745100,Cumberland,Potomac River,MD
01646500,2007,39.580223,-78.744518,Cumberland,Potomac River,MD
01646500,2010,39.788333,-77.603333,,Tributary to West Branch Antietam Creek,PA
01646500,2011,38.060594,-78.899567,Waynesboro,South River,VA
01646500,2012,39.487783,-77.470788,Frederick,Clifford Branch,MD
01646500,2013,38.357920,-79.030160,"Mossy Creek, Augusta County",Mossy Creek (trib to North River in Shenandoah Drainage),VA
01646502,2004,38.337410,-78.728770,"Harrisonburg, VA",South Fork of the Shenandoah River,VA
01646502,2005,38.306775,-78.894436,,Shenandoah River Middle Branch,VA
01646502,2005,39.918333,-77.455000,,Birch Run,PA
01646502,2005,39.961190,-77.647900,Chambersburg,Conococheague Creek,PA
01646502,2006,39.946360,-77.660400,Chambersburg,Conococheague Creek,PA
01646502,2007,39.580200,-78.745100,Cumberland,Potomac River,MD
01646502,2007,39.580223,-78.744518,Cumberland,Potomac River,MD
01646502,2010,39.788333,-77.603333,,Tributary to West Branch Antietam Creek,PA
01646502,2011,38.060594,-78.899567,Waynesboro,South River,VA
01646502,2012,39.487783,-77.470788,Frederick,Clifford Branch,MD
01646502,2013,38.357920,-79.030160,"Mossy Creek, Augusta County",Mossy Creek (trib to North River in Shenandoah Drainage),VA
02034000,2007,38.021690,-78.453420,Charlottesville,Rivanna River,VA
02035000,2007,38.021690,-78.453420,Charlottesville,Rivanna River,VA
02037500,2007,38.021690,-78.453420,Charlottesville,Rivanna River,VA
02055000,2009,37.266534,-79.963949,Wasena Park,Roanoke River,VA
02056000,2009,37.266534,-79.963949,Wasena Park,Roanoke River,VA
02058400,2012,36.984600,-79.888100,"Pigg River, Town of Rocky Mount, Franklin County, VA",Pigg River (Roanoke River trib),VA
02060500,2009,37.266534,-79.963949,Wasena Park,Roanoke River,VA
02060500,2012,36.984600,-79.888100,"Pigg River, Town of Rocky Mount, Franklin County, VA",Pigg River (Roanoke River trib),VA
02062500,2009,37.266534,-79.963949,Wasena Park,Roanoke River,VA
02062500,2012,36.984600,-79.888100,"Pigg River, Town of Rocky Mount, Franklin County, VA",Pigg River (Roanoke River trib),VA
02066000,2009,37.266534,-79.963949,Wasena Park,Roanoke River,VA
02066000,2012,36.984600,-79.888100,"Pigg River, Town of Rocky Mount, Franklin County, VA",Pigg River (Roanoke River trib),VA
02075045,2011,36.576600,-79.377500,,Dan River,VA
02075500,2011,36.576600,-79.377500,,Dan River,VA
02080500,2009,37.266534,-79.963949,Wasena Park,Roanoke River,VA
02080500,2011,36.576600,-79.377500,,Dan River,VA
02080500,2012,36.984600,-79.888100,"Pigg River, Town of Rocky Mount, Franklin County, VA",Pigg River (Roanoke River trib),VA
02088500,2006,35.566017,-78.160152,Kenly,Little River,NC
02089000,1998,35.390882,-78.025703,Goldsboro,Little River,NC
02089000,1999,35.482145,-78.143675,Princeton,Little River,NC
02089000,2006,35.566017,-78.160152,Kenly,Little River,NC
02089000,2008,35.522696,-78.466791,Smithfield,Middle Creek,NC
02089500,1998,35.390882,-78.025703,Goldsboro,Little River,NC
02089500,1999,35.482145,-78.143675,Princeton,Little River,NC
02089500,2006,35.566017,-78.160152,Kenly,Little River,NC
02089500,2008,35.522696,-78.466791,Smithfield,Middle Creek,NC
02091814,1998,35.390882,-78.025703,Goldsboro,Little River,NC
02091814,1999,35.482145,-78.143675,Princeton,Little River,NC
02091814,2006,35.566017,-78.160152,Kenly,Little River,NC
02091814,2008,35.522696,-78.466791,Smithfield,Middle Creek,NC
02096960,2013,36.023500,-79.366960,Swepsonville,Haw River,NC
02097000,2013,36.023500,-79.366960,Swepsonville,Haw River,NC
02098198,2013,36.023500,-79.366960,Swepsonville,Haw River,NC
02102000,2005,35.519788,-79.347066,Carbonton,Deep River,NC
02102500,2005,35.519788,-79.347066,Carbonton,Deep River,NC
02102500,2010,35.531117,-78.975254,Sanford,Buckhorn Creek,NC
02102500,2013,36.023500,-79.366960,Swepsonville,Haw River,NC
02105500,2005,35.519788,-79.347066,Carbonton,Deep River,NC
02105500,2010,35.531117,-78.975254,Sanford,Buckhorn Creek,NC
02105500,2013,36.023500,-79.366960,Swepsonville,Haw River,NC
02105769,2005,35.519788,-79.347066,Carbonton,Deep River,NC
02105769,2010,35.531117,-78.975254,Sanford,Buckhorn Creek,NC
02105769,2013,36.023500,-79.366960,Swepsonville,Haw River,NC
02123500,2013,35.564000,-79.973000,Randolph County,Uwharrie River,NC
02129000,2002,35.194000,-80.103000,Norwood,Little Sugar Creek,NC
02129000,2012,35.367762,-79.838077,Troy,Little River,NC
02129000,2012,35.387218,-79.867910,Troy,Densons Creek,NC
02129000,2013,35.343524,-79.853233,Troy,Little River,NC
02129000,2013,35.564000,-79.973000,Randolph County,Uwharrie River,NC
02130561,2002,35.194000,-80.103000,Norwood,Little Sugar Creek,NC
02130561,2009,34.919530,-79.828825,Richmond County,"Hitchcock Creek, Yadkin River",NC
02130561,2012,35.367762,-79.838077,Troy,Little River,NC
02130561,2012,35.387218,-79.867910,Troy,Densons Creek,NC
02130561,2013,35.343524,-79.853233,Troy,Little River,NC
02130561,2013,35.564000,-79.973000,Randolph County,Uwharrie River,NC
02131000,2002,35.194000,-80.103000,Norwood,Little Sugar Creek,NC
02131000,2009,34.919530,-79.828825,Richmond County,"Hitchcock Creek, Yadkin River",NC
02131000,2012,35.367762,-79.838077,Troy,Little River,NC
02131000,2012,35.387218,-79.867910,Troy,Densons Creek,NC
02131000,2013,35.343524,-79.853233,Troy,Little River,NC
02131000,2013,35.564000,-79.973000,Randolph County,Uwharrie River,NC
02131010,2002,35.194000,-80.103000,Norwood,Little Sugar Creek,NC
02131010,2009,34.919530,-79.828825,Richmond County,"Hitchcock Creek, Yadkin River",NC
02131010,2012,35.367762,-79.838077,Troy,Little River,NC
02131010,2012,35.387218,-79.867910,Troy,Densons Creek,NC
02131010,2013,35.343524,-79.853233,Troy,Little River,NC
02131010,2013,35.564000,-79.973000,Randolph County,Uwharrie River,NC
02131500,2001,34.538330,-80.346660,,Little Sandy Creek,SC
021473426,1993,34.975000,-81.091600,,Tributary to Tools Fork,SC
021473428,1993,34.975000,-81.091600,,Tributary to Tools Fork,SC
02148000,1988,34.700000,-80.760000,,Turkey Quarter Creek,SC
02148000,1993,34.975000,-81.091600,,Tributary to Tools Fork,SC
02148000,2010,35.888610,-81.986300,Pisgah National Forest,Roses Creek,NC
02148315,1988,34.700000,-80.760000,,Turkey Quarter Creek,SC
02148315,1993,34.975000,-81.091600,,Tributary to Tools Fork,SC
02156000,1979,35.119417,-81.804421,Cowpens National Battlefield,Long Branch of Island Creek,SC
02156500,1979,35.119417,-81.804421,Cowpens National Battlefield,Long Branch of Island Creek,SC
02161000,1979,35.119417,-81.804421,Cowpens National Battlefield,Long Branch of Island Creek,SC
02161500,1979,35.119417,-81.804421,Cowpens National Battlefield,Long Branch of Island Creek,SC
02169500,1979,35.119417,-81.804421,Cowpens National Battlefield,Long Branch of Island Creek,SC
02171500,1979,35.119417,-81.804421,Cowpens National Battlefield,Long Branch of Island Creek,SC
02171500,1988,34.700000,-80.760000,,Turkey Quarter Creek,SC
02171500,1993,34.975000,-81.091600,,Tributary to Tools Fork,SC
02171700,1979,35.119417,-81.804421,Cowpens National Battlefield,Long Branch of Island Creek,SC
02171700,1988,34.700000,-80.760000,,Turkey Quarter Creek,SC
02171700,1993,34.975000,-81.091600,,Tributary to Tools Fork,SC
02187500,2011,34.765800,-82.791900,Greenville,Twelve Mile River,SC
02187500,2011,34.774400,-82.779200,Greenville,Twelve Mile River,SC
02189000,2011,34.765800,-82.791900,Greenville,Twelve Mile River,SC
02189000,2011,34.774400,-82.779200,Greenville,Twelve Mile River,SC
02197000,2011,34.765800,-82.791900,Greenville,Twelve Mile River,SC
02197000,2011,34.774400,-82.779200,Greenville,Twelve Mile River,SC
02197320,2011,34.765800,-82.791900,Greenville,Twelve Mile River,SC
02197320,2011,34.774400,-82.779200,Greenville,Twelve Mile River,SC
021973269,2011,34.765800,-82.791900,Greenville,Twelve Mile River,SC
021973269,2011,34.774400,-82.779200,Greenville,Twelve Mile River,SC
02197500,2011,34.765800,-82.791900,Greenville,Twelve Mile River,SC
02197500,2011,34.774400,-82.779200,Greenville,Twelve Mile River,SC
02198500,2011,34.765800,-82.791900,Greenville,Twelve Mile River,SC
02198500,2011,34.774400,-82.779200,Greenville,Twelve Mile River,SC
02341500,2012,32.469590,-84.997430,Columbus,Chattahoochee River,GA
02341505,2012,32.469590,-84.997430,Columbus,Chattahoochee River,GA
02342500,2010,32.364192,-85.121635,Seale,Uchee Creek,AL
02343801,2010,32.364192,-85.121635,Seale,Uchee Creek,AL
02343801,2012,32.469590,-84.997430,Columbus,Chattahoochee River,GA
02358000,2010,32.364192,-85.121635,Seale,Uchee Creek,AL
02358000,2012,32.469590,-84.997430,Columbus,Chattahoochee River,GA
02358700,2007,30.496347,-85.008399,,Kelly Branch,FL
02358700,2010,32.364192,-85.121635,Seale,Uchee Creek,AL
02358700,2012,32.469590,-84.997430,Columbus,Chattahoochee River,GA
02358754,2007,30.496347,-85.008399,,Kelly Branch,FL
02358754,2010,32.364192,-85.121635,Seale,Uchee Creek,AL
02358754,2012,32.469590,-84.997430,Columbus,Chattahoochee River,GA
02359051,1987,30.119740,-85.169706,Wewahitachka,Chipola River,FL
02359170,1987,30.119740,-85.169706,Wewahitachka,Chipola River,FL
02359170,2007,30.496347,-85.008399,,Kelly Branch,FL
02359170,2010,32.364192,-85.121635,Seale,Uchee Creek,AL
02359170,2012,32.469590,-84.997430,Columbus,Chattahoochee River,GA
02401390,2013,33.820094,-86.385214,St Clair County,Big Canoe Creek,AL
02407000,2013,33.820094,-86.385214,St Clair County,Big Canoe Creek,AL
02411000,2013,33.820094,-86.385214,St Clair County,Big Canoe Creek,AL
02420000,2013,33.820094,-86.385214,St Clair County,Big Canoe Creek,AL
02423000,2013,33.820094,-86.385214,St Clair County,Big Canoe Creek,AL
02424000,2004,33.165600,-87.029700,Montevallo,Cahaba River,AL
02424000,2011,33.219620,-87.032434,West Blocton,Shades Branch,AL
02424500,2004,33.165600,-87.029700,Montevallo,Cahaba River,AL
02424500,2011,33.219620,-87.032434,West Blocton,Shades Branch,AL
02424590,2004,33.165600,-87.029700,Montevallo,Cahaba River,AL
02424590,2011,33.219620,-87.032434,West Blocton,Shades Branch,AL
02425000,2004,33.165600,-87.029700,Montevallo,Cahaba River,AL
02425000,2011,33.219620,-87.032434,West Blocton,Shades Branch,AL
02455980,2013,33.682792,-86.646300,Pinson,Turkey Creek,AL
02456000,2013,33.682792,-86.646300,Pinson,Turkey Creek,AL
02456500,2013,33.682792,-86.646300,Pinson,Turkey Creek,AL
02462500,2013,33.682792,-86.646300,Pinson,Turkey Creek,AL
02462951,2013,33.682792,-86.646300,Pinson,Turkey Creek,AL
02465000,2013,33.682792,-86.646300,Pinson,Turkey Creek,AL
02466030,2013,33.682792,-86.646300,Pinson,Turkey Creek,AL
02467000,2013,33.682792,-86.646300,Pinson,Turkey Creek,AL
02469761,2013,33.682792,-86.646300,Pinson,Turkey Creek,AL
03007800,2013,41.788056,-78.318306,"Liberty Twp, McKean Co",Skinner Creek,PA
03007800,2013,41.792972,-78.324167,"Liberty Twp, McKean Co",Skinner Creek,PA
03010500,2009,41.809520,-78.493620,Smethport,Blacksmith Run,PA
03010500,2013,41.788056,-78.318306,"Liberty Twp, McKean Co",Skinner Creek,PA
03010500,2013,41.792972,-78.324167,"Liberty Twp, McKean Co",Skinner Creek,PA
03011020,2009,41.809520,-78.493620,Smethport,Blacksmith Run,PA
03011020,2013,41.788056,-78.318306,"Liberty Twp, McKean Co",Skinner Creek,PA
03011020,2013,41.792972,-78.324167,"Liberty Twp, McKean Co",Skinner Creek,PA
03012550,2009,41.809520,-78.493620,Smethport,Blacksmith Run,PA
03012550,2013,41.788056,-78.318306,"Liberty Twp, McKean Co",Skinner Creek,PA
03012550,2013,41.792972,-78.324167,"Liberty Twp, McKean Co",Skinner Creek,PA
03012600,2009,41.809520,-78.493620,Smethport,Blacksmith Run,PA
03012600,2011,41.818333,-79.111667,,Morrison Run,PA
03012600,2013,41.788056,-78.318306,"Liberty Twp, McKean Co",Skinner Creek,PA
03012600,2013,41.792972,-78.324167,"Liberty Twp, McKean Co",Skinner Creek,PA
03015310,2009,41.844500,-79.139900,,Carter's,PA
03015310,2009,41.844778,-79.139611,Warren,Conewango Creek,PA
03015310,2009,41.809520,-78.493620,Smethport,Blacksmith Run,PA
03015310,2011,41.818333,-79.111667,,Morrison Run,PA
03015310,2013,41.788056,-78.318306,"Liberty Twp, McKean Co",Skinner Creek,PA
03015310,2013,41.792972,-78.324167,"Liberty Twp, McKean Co",Skinner Creek,PA
03016000,2009,41.844500,-79.139900,,Carter's,PA
03016000,2009,41.844778,-79.139611,Warren,Conewango Creek,PA
03016000,2009,41.809520,-78.493620,Smethport,Blacksmith Run,PA
03016000,2011,41.818333,-79.111667,,Morrison Run,PA
03016000,2013,41.788056,-78.318306,"Liberty Twp, McKean Co",Skinner Creek,PA
03016000,2013,41.792972,-78.324167,"Liberty Twp, McKean Co",Skinner Creek,PA
03023100,2013,41.739722,-80.183889,"Hayfield Twp, Crawford County",Brookhouser Creek,PA
03024000,2013,41.739722,-80.183889,"Hayfield Twp, Crawford County",Brookhouser Creek,PA
03025500,2009,41.844500,-79.139900,,Carter's,PA
03025500,2009,41.844778,-79.139611,Warren,Conewango Creek,PA
03025500,2009,41.809520,-78.493620,Smethport,Blacksmith Run,PA
03025500,2011,41.818333,-79.111667,,Morrison Run,PA
03025500,2013,41.739722,-80.183889,"Hayfield Twp, Crawford County",Brookhouser Creek,PA
03025500,2013,41.788056,-78.318306,"Liberty Twp, McKean Co",Skinner Creek,PA
03025500,2013,41.792972,-78.324167,"Liberty Twp, McKean Co",Skinner Creek,PA
03028500,2010,41.527825,-78.629928,,East Branch Clarion River,PA
03029500,2000,41.433260,-78.736900,Ridgway,Clarion River,PA
03029500,2001,41.382600,-78.552100,St Marys,Laurel Run,PA
03029500,2010,41.527825,-78.629928,,East Branch Clarion River,PA
03030500,2000,41.433260,-78.736900,Ridgway,Clarion River,PA
03030500,2001,41.382600,-78.552100,St Marys,Laurel Run,PA
03030500,2010,41.527825,-78.629928,,East Branch Clarion River,PA
03030852,2000,41.433260,-78.736900,Ridgway,Clarion River,PA
03030852,2001,41.382600,-78.552100,St Marys,Laurel Run,PA
03030852,2010,41.527825,-78.629928,,East Branch Clarion River,PA
03031500,2000,41.433260,-78.736900,Ridgway,Clarion River,PA
03031500,2001,41.382600,-78.552100,St Marys,Laurel Run,PA
03031500,2007,41.375376,-79.929017,Franklin,Tributary to Little Sandy Creek,PA
03031500,2009,41.844500,-79.139900,,Carter's,PA
03031500,2009,41.844778,-79.139611,Warren,Conewango Creek,PA
03031500,2009,41.809520,-78.493620,Smethport,Blacksmith Run,PA
03031500,2010,41.527825,-78.629928,,East Branch Clarion River,PA
03031500,2011,41.818333,-79.111667,,Morrison Run,PA
03031500,2013,41.739722,-80.183889,"Hayfield Twp, Crawford County",Brookhouser Creek,PA
03031500,2013,41.788056,-78.318306,"Liberty Twp, McKean Co",Skinner Creek,PA
03031500,2013,41.792972,-78.324167,"Liberty Twp, McKean Co",Skinner Creek,PA
03034500,2010,40.820600,-78.993700,,Little Mahoning Creek,PA
03036000,2010,40.820600,-78.993700,,Little Mahoning Creek,PA
03036500,2000,41.433260,-78.736900,Ridgway,Clarion River,PA
03036500,2001,41.382600,-78.552100,St Marys,Laurel Run,PA
03036500,2007,41.375376,-79.929017,Franklin,Tributary to Little Sandy Creek,PA
03036500,2009,41.844500,-79.139900,,Carter's,PA
03036500,2009,41.844778,-79.139611,Warren,Conewango Creek,PA
03036500,2009,41.809520,-78.493620,Smethport,Blacksmith Run,PA
03036500,2010,40.820600,-78.993700,,Little Mahoning Creek,PA
03036500,2010,41.527825,-78.629928,,East Branch Clarion River,PA
03036500,2011,41.818333,-79.111667,,Morrison Run,PA
03036500,2013,41.739722,-80.183889,"Hayfield Twp, Crawford County",Brookhouser Creek,PA
03036500,2013,41.788056,-78.318306,"Liberty Twp, McKean Co",Skinner Creek,PA
03036500,2013,41.792972,-78.324167,"Liberty Twp, McKean Co",Skinner Creek,PA
03040000,2012,40.156667,-79.026389,"Boswell Borough, Somerset County",tributary to Quemahoning Creek,PA
03041000,2005,40.395500,-78.614000,Lilly,Ben's Creek,PA
03041000,2007,40.410166,-78.584149,Johnstown,Bear Rock Run,PA
03041000,2007,40.412337,-78.585046,Johnstown,Bear Rock Run,PA
03041029,2005,40.395500,-78.614000,Lilly,Ben's Creek,PA
03041029,2007,40.410166,-78.584149,Johnstown,Bear Rock Run,PA
03041029,2007,40.412337,-78.585046,Johnstown,Bear Rock Run,PA
03041029,2008,40.296667,-78.893333,,Manners Run,PA
03041029,2012,40.156667,-79.026389,"Boswell Borough, Somerset County",tributary to Quemahoning Creek,PA
03041500,2000,40.421500,-78.972900,East Wheatfield,Findley Run,PA
03041500,2005,40.395500,-78.614000,Lilly,Ben's Creek,PA
03041500,2007,40.410166,-78.584149,Johnstown,Bear Rock Run,PA
03041500,2007,40.412337,-78.585046,Johnstown,Bear Rock Run,PA
03041500,2008,40.296667,-78.893333,,Manners Run,PA
03041500,2012,40.156667,-79.026389,"Boswell Borough, Somerset County",tributary to Quemahoning Creek,PA
03042500,2009,40.712850,-79.007840,Clymer,Tributary to Dixon Run,PA
03044000,2000,40.421500,-78.972900,East Wheatfield,Findley Run,PA
03044000,2005,40.395500,-78.614000,Lilly,Ben's Creek,PA
03044000,2007,40.410166,-78.584149,Johnstown,Bear Rock Run,PA
03044000,2007,40.412337,-78.585046,Johnstown,Bear Rock Run,PA
03044000,2008,40.296667,-78.893333,,Manners Run,PA
03044000,2008,40.361700,-79.136900,,Hendricks Creek,PA
03044000,2009,40.712850,-79.007840,Clymer,Tributary to Dixon Run,PA
03044000,2012,40.156667,-79.026389,"Boswell Borough, Somerset County",tributary to Quemahoning Creek,PA
03045000,2005,40.267120,-79.128900,Lingonier,Hess Run,PA
03047000,2005,40.267120,-79.128900,Lingonier,Hess Run,PA
03048500,2000,40.421500,-78.972900,East Wheatfield,Findley Run,PA
03048500,2005,40.267120,-79.128900,Lingonier,Hess Run,PA
03048500,2005,40.395500,-78.614000,Lilly,Ben's Creek,PA
03048500,2007,40.410166,-78.584149,Johnstown,Bear Rock Run,PA
03048500,2007,40.412337,-78.585046,Johnstown,Bear Rock Run,PA
03048500,2008,40.296667,-78.893333,,Manners Run,PA
03048500,2008,40.361700,-79.136900,,Hendricks Creek,PA
03048500,2009,40.712850,-79.007840,Clymer,Tributary to Dixon Run,PA
03048500,2012,40.156667,-79.026389,"Boswell Borough, Somerset County",tributary to Quemahoning Creek,PA
03049500,2000,40.421500,-78.972900,East Wheatfield,Findley Run,PA
03049500,2000,41.433260,-78.736900,Ridgway,Clarion River,PA
03049500,2001,41.382600,-78.552100,St Marys,Laurel Run,PA
03049500,2005,40.267120,-79.128900,Lingonier,Hess Run,PA
03049500,2005,40.395500,-78.614000,Lilly,Ben's Creek,PA
03049500,2007,40.410166,-78.584149,Johnstown,Bear Rock Run,PA
03049500,2007,40.412337,-78.585046,Johnstown,Bear Rock Run,PA
03049500,2007,41.375376,-79.929017,Franklin,Tributary to Little Sandy Creek,PA
03049500,2008,40.296667,-78.893333,,Manners Run,PA
03049500,2008,40.361700,-79.136900,,Hendricks Creek,PA
03049500,2009,40.712850,-79.007840,Clymer,Tributary to Dixon Run,PA
03049500,2009,41.844500,-79.139900,,Carter's,PA
03049500,2009,41.844778,-79.139611,Warren,Conewango Creek,PA
03049500,2009,41.809520,-78.493620,Smethport,Blacksmith Run,PA
03049500,2010,40.640464,-79.618011,West Leechburg,WB Penn Run,PA
03049500,2010,40.820600,-78.993700,,Little Mahoning Creek,PA
03049500,2010,41.527825,-78.629928,,East Branch Clarion River,PA
03049500,2011,41.818333,-79.111667,,Morrison Run,PA
03049500,2012,40.156667,-79.026389,"Boswell Borough, Somerset County",tributary to Quemahoning Creek,PA
03049500,2013,41.739722,-80.183889,"Hayfield Twp, Crawford County",Brookhouser Creek,PA
03049500,2013,41.788056,-78.318306,"Liberty Twp, McKean Co",Skinner Creek,PA
03049500,2013,41.792972,-78.324167,"Liberty Twp, McKean Co",Skinner Creek,PA
03072000,2010,39.728089,-80.252728,Wayne,Dunkard Creek,PA
03072500,2010,39.728089,-80.252728,Wayne,Dunkard Creek,PA
03072655,2010,39.728089,-80.252728,Wayne,Dunkard Creek,PA
03075000,2006,40.021667,-80.325000,,Tributary to Neshannock River,PA
03075000,2007,40.028126,-79.770523,Star Junction,Crabapple Run,PA
03075000,2010,39.728089,-80.252728,Wayne,Dunkard Creek,PA
03075070,2006,40.021667,-80.325000,,Tributary to Neshannock River,PA
03075070,2007,40.028126,-79.770523,Star Junction,Crabapple Run,PA
03075070,2010,39.728089,-80.252728,Wayne,Dunkard Creek,PA
03075070,2011,40.106667,-80.024167,,Center Branch of Pigeon Creek,PA
03079000,2011,39.858889,-79.074722,,Bigby Run,PA
03079000,2012,39.781667,-78.983611,Somerset County,Miller Run,PA
03081000,2011,39.858889,-79.074722,,Bigby Run,PA
03081000,2012,39.781667,-78.983611,Somerset County,Miller Run,PA
03081500,2011,39.858889,-79.074722,,Bigby Run,PA
03081500,2012,39.781667,-78.983611,Somerset County,Miller Run,PA
03082500,2008,39.899100,-79.458700,Mill Run,Bear Run,PA
03082500,2008,39.899267,-79.458153,Mill Run,Bear Run,PA
03082500,2010,39.850011,-79.503750,Stewart,Meadow Run,PA
03082500,2011,39.858889,-79.074722,,Bigby Run,PA
03082500,2012,39.781667,-78.983611,Somerset County,Miller Run,PA
03083500,2008,39.899100,-79.458700,Mill Run,Bear Run,PA
03083500,2008,39.899267,-79.458153,Mill Run,Bear Run,PA
03083500,2009,40.285290,-79.708040,Irwin,Tributary to Little Sewickley Creek,PA
03083500,2010,39.850011,-79.503750,Stewart,Meadow Run,PA
03083500,2011,39.858889,-79.074722,,Bigby Run,PA
03083500,2012,39.781667,-78.983611,Somerset County,Miller Run,PA
03085000,2006,40.021667,-80.325000,,Tributary to Neshannock River,PA
03085000,2007,40.028126,-79.770523,Star Junction,Crabapple Run,PA
03085000,2008,39.899100,-79.458700,Mill Run,Bear Run,PA
03085000,2008,39.899267,-79.458153,Mill Run,Bear Run,PA
03085000,2009,40.285290,-79.708040,Irwin,Tributary to Little Sewickley Creek,PA
03085000,2010,39.728089,-80.252728,Wayne,Dunkard Creek,PA
03085000,2010,39.850011,-79.503750,Stewart,Meadow Run,PA
03085000,2011,39.858889,-79.074722,,Bigby Run,PA
03085000,2011,40.106667,-80.024167,,Center Branch of Pigeon Creek,PA
03085000,2012,39.781667,-78.983611,Somerset County,Miller Run,PA
03105500,1980,41.266111,-80.560556,Yankee Lake,Yankee Run,OH
03106000,2009,40.797056,-80.104500,Butler,Connoquenessing Creek,PA
03106000,2009,40.855000,-79.895000,Butler,Connoquenessing Creek,PA
03106000,2009,40.938670,-79.842800,Butler,Connoquenessing Creek,PA
03106500,2004,41.167220,-80.079700,Grove City,Wolf Creek,PA
03106500,2005,41.155210,-80.085400,Grove City,Wolf Creek,PA
03106500,2010,40.885108,-80.230747,,Slippery Rock Creek,PA
03107500,1980,41.266111,-80.560556,Yankee Lake,Yankee Run,OH
03107500,2004,41.167220,-80.079700,Grove City,Wolf Creek,PA
03107500,2005,41.155210,-80.085400,Grove City,Wolf Creek,PA
03107500,2009,40.797056,-80.104500,Butler,Connoquenessing Creek,PA
03107500,2009,40.855000,-79.895000,Butler,Connoquenessing Creek,PA
03107500,2009,40.938670,-79.842800,Butler,Connoquenessing Creek,PA
03107500,2010,40.885108,-80.230747,,Slippery Rock Creek,PA
03110000,1991,40.509722,-80.729167,,Town Fork,OH
03111500,1988,40.202778,-80.946389,,Tributary to South Fork,OH
03116000,1986,40.984167,-81.511667,,Tributary to East Reservoir,OH
03117000,1986,40.984167,-81.511667,,Tributary to East Reservoir,OH
03122500,1986,40.984167,-81.511667,,Tributary to East Reservoir,OH
03126000,1989,40.042778,-81.160833,,Tributary to Spencer Creek,OH
03127000,1989,40.042778,-81.160833,,Tributary to Spencer Creek,OH
03127500,1989,40.042778,-81.160833,,Tributary to Spencer Creek,OH
03129000,1986,40.984167,-81.511667,,Tributary to East Reservoir,OH
03129000,1989,40.042778,-81.160833,,Tributary to Spencer Creek,OH
03140500,1986,40.984167,-81.511667,,Tributary to East Reservoir,OH
03140500,1989,40.042778,-81.160833,,Tributary to Spencer Creek,OH
03144500,1986,40.984167,-81.511667,,Tributary to East Reservoir,OH
03144500,1989,40.042778,-81.160833,,Tributary to Spencer Creek,OH
03146277,1986,40.243611,-82.438056,,Tributary to Licking River,OH
03146405,1986,40.243611,-82.438056,,Tributary to Licking River,OH
03146500,1986,40.243611,-82.438056,,Tributary to Licking River,OH
03147500,1986,40.243611,-82.438056,,Tributary to Licking River,OH
03150000,1984,39.953333,-82.095833,,Tributary to Timber Run,OH
03150000,1986,40.243611,-82.438056,,Tributary to Licking River,OH
03150000,1986,40.984167,-81.511667,,Tributary to East Reservoir,OH
03150000,1989,40.042778,-81.160833,,Tributary to Spencer Creek,OH
03159246,1981,39.478333,-82.133056,Wayne National Forest Athens Ranger District,Modoc Run,OH
